timestamp,open,high,low,close,volume
2023-01-01 22:00:00+00:00,0.92399,0.92612,0.92156,0.92508,69010
2023-01-02 22:00:00+00:00,0.92559,0.93987,0.92314,0.9358,98044
2023-01-03 22:00:00+00:00,0.93598,0.93742,0.92536,0.92961,90735
2023-01-04 22:00:00+00:00,0.92981,0.9378,0.92608,0.93632,84653
2023-01-05 22:00:00+00:00,0.93634,0.94096,0.92706,0.9279,91910
2023-01-08 22:00:00+00:00,0.92784,0.92848,0.91672,0.92146,75660
2023-01-09 22:00:00+00:00,0.92107,0.92524,0.91952,0.92294,73256
2023-01-10 22:00:00+00:00,0.92254,0.9332,0.9205,0.93136,72268
2023-01-11 22:00:00+00:00,0.93107,0.93635,0.92664,0.92739,109970
2023-01-12 22:00:00+00:00,0.92788,0.9317,0.92558,0.9265,76916
2023-01-15 22:00:00+00:00,0.92701,0.92887,0.9219,0.92621,62566
2023-01-16 22:00:00+00:00,0.92618,0.92762,0.91878,0.92205,83718
2023-01-17 22:00:00+00:00,0.92196,0.92461,0.90856,0.91654,111133
2023-01-18 22:00:00+00:00,0.91564,0.919,0.91474,0.916,89670
2023-01-19 22:00:00+00:00,0.91558,0.92348,0.91414,0.9202,72385
2023-01-22 22:00:00+00:00,0.91983,0.92411,0.91599,0.9218,79277
2023-01-23 22:00:00+00:00,0.92237,0.92796,0.91924,0.92242,68862
2023-01-24 22:00:00+00:00,0.92253,0.92454,0.91728,0.91793,74805
2023-01-25 22:00:00+00:00,0.91762,0.92256,0.91584,0.92028,77656
2023-01-26 22:00:00+00:00,0.91942,0.92402,0.91926,0.92112,69495
2023-01-29 22:00:00+00:00,0.92077,0.92566,0.91822,0.92498,69451
2023-01-30 22:00:00+00:00,0.92441,0.92884,0.91507,0.9162,73299
2023-01-31 22:00:00+00:00,0.91592,0.91838,0.90704,0.90856,82829
2023-02-01 22:00:00+00:00,0.90895,0.91394,0.90596,0.91322,91458
2023-02-02 22:00:00+00:00,0.9132,0.92697,0.91263,0.92606,82711
2023-02-05 22:00:00+00:00,0.9283,0.92912,0.92278,0.92822,68901
2023-02-06 22:00:00+00:00,0.92798,0.929,0.9192,0.92196,99651
2023-02-07 22:00:00+00:00,0.92206,0.92269,0.91784,0.92099,72114
2023-02-08 22:00:00+00:00,0.92131,0.92288,0.91608,0.92223,76457
2023-02-09 22:00:00+00:00,0.92244,0.92532,0.91982,0.9237,78234
2023-02-12 22:00:00+00:00,0.92384,0.92598,0.91914,0.91936,70716
2023-02-13 22:00:00+00:00,0.92002,0.92343,0.91372,0.92172,117497
2023-02-14 22:00:00+00:00,0.92087,0.92633,0.92087,0.92379,92079
2023-02-15 22:00:00+00:00,0.92439,0.92722,0.92142,0.92574,92412
2023-02-16 22:00:00+00:00,0.92569,0.9332,0.92404,0.92414,82358
2023-02-19 22:00:00+00:00,0.92538,0.92618,0.92206,0.92318,73123
2023-02-20 22:00:00+00:00,0.92349,0.9283,0.92266,0.9278,78852
2023-02-21 22:00:00+00:00,0.92726,0.93189,0.92531,0.93134,84468
2023-02-22 22:00:00+00:00,0.93096,0.9349,0.92904,0.93404,72096
2023-02-23 22:00:00+00:00,0.93355,0.94126,0.9326,0.94118,79866
2023-02-26 22:00:00+00:00,0.94025,0.94292,0.93444,0.93574,63685
2023-02-27 22:00:00+00:00,0.93606,0.9423,0.93416,0.94212,65489
2023-02-28 22:00:00+00:00,0.94191,0.94287,0.93505,0.93969,78106
2023-03-01 22:00:00+00:00,0.93856,0.94403,0.93856,0.94239,74927
2023-03-02 22:00:00+00:00,0.94191,0.94249,0.93592,0.93612,73194
2023-03-05 22:00:00+00:00,0.93668,0.93732,0.93054,0.93073,69330
2023-03-06 22:00:00+00:00,0.9308,0.94247,0.9286,0.94206,82421
2023-03-07 22:00:00+00:00,0.94065,0.94388,0.9389,0.94154,67634
2023-03-08 22:00:00+00:00,0.94172,0.94215,0.9324,0.93265,61191
2023-03-09 22:00:00+00:00,0.93389,0.93396,0.91748,0.92128,112731
2023-03-12 21:00:00+00:00,0.91986,0.92175,0.90716,0.91196,162272
2023-03-13 21:00:00+00:00,0.91115,0.91647,0.90959,0.91416,118955
2023-03-14 21:00:00+00:00,0.91358,0.93382,0.91234,0.93352,165841
2023-03-15 21:00:00+00:00,0.93326,0.93415,0.92298,0.92942,155649
2023-03-16 21:00:00+00:00,0.92947,0.93006,0.924,0.92636,112715
2023-03-19 21:00:00+00:00,0.92671,0.93126,0.92406,0.92922,104354
2023-03-20 21:00:00+00:00,0.92805,0.9317,0.92095,0.92235,96257
2023-03-21 21:00:00+00:00,0.92246,0.92458,0.91474,0.91734,98296
2023-03-22 21:00:00+00:00,0.91795,0.91813,0.91198,0.91664,96351
2023-03-23 21:00:00+00:00,0.91687,0.9217,0.91554,0.91989,107716
2023-03-26 21:00:00+00:00,0.91776,0.91997,0.91544,0.91557,83605
2023-03-27 21:00:00+00:00,0.91634,0.9223,0.9137,0.91969,68776
2023-03-28 21:00:00+00:00,0.92003,0.92234,0.9165,0.91826,65814
2023-03-29 21:00:00+00:00,0.91936,0.92004,0.9126,0.91334,65107
2023-03-30 21:00:00+00:00,0.91305,0.91777,0.9116,0.91514,69281
2023-04-02 21:00:00+00:00,0.91624,0.91968,0.91156,0.91272,76849
2023-04-03 21:00:00+00:00,0.91422,0.9146,0.90552,0.90616,68127
2023-04-04 21:00:00+00:00,0.906,0.90763,0.90079,0.90666,54636
2023-04-05 21:00:00+00:00,0.90629,0.90752,0.90362,0.90461,48902
2023-04-06 21:00:00+00:00,0.90485,0.90817,0.90344,0.9059,47986
2023-04-09 21:00:00+00:00,0.90471,0.91206,0.9037,0.90936,55363
2023-04-10 21:00:00+00:00,0.90805,0.90978,0.90282,0.90328,51930
2023-04-11 21:00:00+00:00,0.90387,0.90387,0.89438,0.89634,53023
2023-04-12 21:00:00+00:00,0.89567,0.89751,0.886,0.88966,48500
2023-04-13 21:00:00+00:00,0.88959,0.89591,0.88669,0.89398,49513
2023-04-16 21:00:00+00:00,0.89494,0.89966,0.8922,0.89876,47733
2023-04-17 21:00:00+00:00,0.89835,0.89885,0.89547,0.8962,46793
2023-04-18 21:00:00+00:00,0.89632,0.90032,0.89583,0.89761,55311
2023-04-19 21:00:00+00:00,0.89805,0.89833,0.89205,0.89236,51367
2023-04-20 21:00:00+00:00,0.89303,0.89542,0.89078,0.89236,51393
2023-04-23 21:00:00+00:00,0.89259,0.89302,0.88762,0.88768,42947
2023-04-24 21:00:00+00:00,0.88794,0.89277,0.88608,0.89204,48713
2023-04-25 21:00:00+00:00,0.89092,0.89261,0.88519,0.89129,58559
2023-04-26 21:00:00+00:00,0.89119,0.89766,0.89031,0.89427,55998
2023-04-27 21:00:00+00:00,0.89447,0.89753,0.88963,0.89442,67215
2023-04-30 21:00:00+00:00,0.89342,0.89669,0.89154,0.89561,50882
2023-05-01 21:00:00+00:00,0.89539,0.89952,0.8924,0.89328,54193
2023-05-02 21:00:00+00:00,0.89285,0.89316,0.88328,0.8844,64574
2023-05-03 21:00:00+00:00,0.88553,0.88916,0.88202,0.88587,73965
2023-05-04 21:00:00+00:00,0.88544,0.8974,0.88344,0.89081,57706
2023-05-07 21:00:00+00:00,0.8903,0.89127,0.88678,0.88956,37096
2023-05-08 21:00:00+00:00,0.88985,0.8943,0.88886,0.89059,44617
2023-05-09 21:00:00+00:00,0.8909,0.89275,0.88686,0.88974,53053
2023-05-10 21:00:00+00:00,0.88885,0.89582,0.8887,0.89426,52183
2023-05-11 21:00:00+00:00,0.89446,0.89877,0.88973,0.89849,44915
2023-05-14 21:00:00+00:00,0.89772,0.8988,0.89428,0.89562,47119
2023-05-15 21:00:00+00:00,0.89582,0.89708,0.892,0.89636,47321
2023-05-16 21:00:00+00:00,0.89622,0.90256,0.89494,0.89854,46694
2023-05-17 21:00:00+00:00,0.89894,0.90628,0.89804,0.90513,50169
2023-05-18 21:00:00+00:00,0.90549,0.90588,0.8975,0.89942,53425
2023-05-21 21:00:00+00:00,0.89898,0.89975,0.8941,0.8978,51010
2023-05-22 21:00:00+00:00,0.89848,0.90296,0.89756,0.90134,50091
2023-05-23 21:00:00+00:00,0.90078,0.90671,0.90053,0.9052,54348
2023-05-24 21:00:00+00:00,0.90494,0.90733,0.90378,0.90584,54030
2023-05-25 21:00:00+00:00,0.90546,0.90746,0.90188,0.90505,53784
2023-05-28 21:00:00+00:00,0.9057,0.90622,0.90276,0.90449,32966
2023-05-29 21:00:00+00:00,0.90429,0.90844,0.90146,0.90589,52020
2023-05-30 21:00:00+00:00,0.90623,0.91476,0.90558,0.91057,53069
2023-05-31 21:00:00+00:00,0.91109,0.91142,0.9054,0.90568,52432
2023-06-01 21:00:00+00:00,0.9067,0.9092,0.9035,0.90885,55039
2023-06-04 21:00:00+00:00,0.90859,0.91198,0.90526,0.90622,53862
2023-06-05 21:00:00+00:00,0.90562,0.90984,0.90337,0.90771,41676
2023-06-06 21:00:00+00:00,0.90789,0.9107,0.90432,0.91018,42753
2023-06-07 21:00:00+00:00,0.90991,0.91078,0.89898,0.89912,46925
2023-06-08 21:00:00+00:00,0.89881,0.90396,0.89847,0.90327,39129
2023-06-11 21:00:00+00:00,0.9031,0.91094,0.90158,0.90887,38725
2023-06-12 21:00:00+00:00,0.90868,0.90915,0.90322,0.90517,48160
2023-06-13 21:00:00+00:00,0.9048,0.90604,0.89656,0.9012,47202
2023-06-14 21:00:00+00:00,0.901,0.90561,0.89074,0.89171,37276
2023-06-15 21:00:00+00:00,0.89318,0.89495,0.89018,0.89373,43188
2023-06-18 21:00:00+00:00,0.89414,0.89752,0.89336,0.89582,43936
2023-06-19 21:00:00+00:00,0.89599,0.90012,0.89524,0.89774,48103
2023-06-20 21:00:00+00:00,0.8981,0.8998,0.89199,0.89306,52940
2023-06-21 21:00:00+00:00,0.893,0.89728,0.89072,0.8948,56426
2023-06-22 21:00:00+00:00,0.89468,0.90134,0.89456,0.897,57007
2023-06-25 21:00:00+00:00,0.89658,0.89686,0.8912,0.89568,41595
2023-06-26 21:00:00+00:00,0.8948,0.89706,0.89241,0.89372,50836
2023-06-27 21:00:00+00:00,0.89372,0.89872,0.89324,0.897,50773
2023-06-28 21:00:00+00:00,0.89702,0.90018,0.89436,0.89962,48443
2023-06-29 21:00:00+00:00,0.89948,0.90168,0.89355,0.8954,50540
2023-07-02 21:00:00+00:00,0.89456,0.90046,0.89412,0.89628,38146
2023-07-03 21:00:00+00:00,0.89658,0.89748,0.8946,0.89723,29747
2023-07-04 21:00:00+00:00,0.89694,0.89949,0.89624,0.8988,38892
2023-07-05 21:00:00+00:00,0.89854,0.8998,0.89512,0.89516,52242
2023-07-06 21:00:00+00:00,0.89586,0.89702,0.88762,0.88916,47985
2023-07-09 21:00:00+00:00,0.88868,0.8918,0.88522,0.88536,38604
2023-07-10 21:00:00+00:00,0.88617,0.88706,0.87935,0.87951,34030
2023-07-11 21:00:00+00:00,0.87952,0.87988,0.86596,0.86761,49037
2023-07-12 21:00:00+00:00,0.86755,0.86756,0.85826,0.85879,47193
2023-07-13 21:00:00+00:00,0.86159,0.86315,0.85661,0.86228,43823
2023-07-16 21:00:00+00:00,0.86125,0.86308,0.85784,0.86025,37723
2023-07-17 21:00:00+00:00,0.86131,0.86227,0.85551,0.85763,57292
2023-07-18 21:00:00+00:00,0.85824,0.86138,0.85672,0.85836,53261
2023-07-19 21:00:00+00:00,0.85949,0.86842,0.8561,0.86666,51337
2023-07-20 21:00:00+00:00,0.86713,0.86727,0.8641,0.86595,44365
2023-07-23 21:00:00+00:00,0.8656,0.87,0.86377,0.86968,51402
