timestamp,open,high,low,close,volume
2022-12-30 22:00:00+00:00,1.20763,1.2106,1.18413,1.20926,961777
2023-01-06 22:00:00+00:00,1.20889,1.22488,1.20859,1.22241,1049368
2023-01-13 22:00:00+00:00,1.222,1.2436,1.21694,1.23981,1047047
2023-01-20 22:00:00+00:00,1.24022,1.24482,1.22632,1.23918,853368
2023-01-27 22:00:00+00:00,1.23931,1.24174,1.20476,1.20533,967665
2023-02-03 22:00:00+00:00,1.2036,1.2194,1.19612,1.20585,909222
2023-02-10 22:00:00+00:00,1.20672,1.22703,1.19151,1.2042,962994
2023-02-17 22:00:00+00:00,1.20296,1.21478,1.19282,1.194,888217
2023-02-24 22:00:00+00:00,1.19528,1.21434,1.19225,1.20437,859710
2023-03-03 22:00:00+00:00,1.20358,1.21137,1.18032,1.2033,847936
2023-03-10 22:00:00+00:00,1.20776,1.2204,1.20103,1.21822,1237815
2023-03-17 21:00:00+00:00,1.22135,1.23438,1.21671,1.22308,796805
2023-03-24 21:00:00+00:00,1.22345,1.24233,1.2219,1.23304,621290
2023-03-31 21:00:00+00:00,1.2329,1.25254,1.22746,1.24205,557040
2023-04-07 21:00:00+00:00,1.24248,1.25469,1.23444,1.24145,569179
2023-04-14 21:00:00+00:00,1.24124,1.24746,1.23533,1.24424,563599
2023-04-21 21:00:00+00:00,1.24438,1.25842,1.23868,1.25678,638055
2023-04-28 21:00:00+00:00,1.25634,1.26527,1.24355,1.26317,659362
2023-05-05 21:00:00+00:00,1.26356,1.268,1.24449,1.24482,537789
2023-05-12 21:00:00+00:00,1.24586,1.25467,1.23918,1.24452,531382
2023-05-19 21:00:00+00:00,1.24456,1.24725,1.23081,1.23468,599462
2023-05-26 21:00:00+00:00,1.23444,1.25448,1.23272,1.24504,516797
2023-06-02 21:00:00+00:00,1.2458,1.25904,1.23684,1.25804,498518
2023-06-09 21:00:00+00:00,1.25692,1.28486,1.2487,1.28232,527285
2023-06-16 21:00:00+00:00,1.28224,1.28436,1.26852,1.2716,586938
2023-06-23 21:00:00+00:00,1.27116,1.27596,1.2591,1.26976,560343
2023-06-30 21:00:00+00:00,1.26958,1.28496,1.26586,1.28394,473691
2023-07-07 21:00:00+00:00,1.28354,1.31424,1.27504,1.30933,501808
2023-07-14 21:00:00+00:00,1.31014,1.3126,1.2816,1.28527,564878
2023-07-21 21:00:00+00:00,1.28535,1.29959,1.27632,1.28488,641228
2023-07-28 21:00:00+00:00,1.28508,1.28729,1.26205,1.27524,613265
2023-08-04 21:00:00+00:00,1.2753,1.2819,1.2666,1.26946,596146
2023-08-11 21:00:00+00:00,1.27005,1.27876,1.26166,1.27384,644118
2023-08-18 21:00:00+00:00,1.27346,1.28008,1.25479,1.25778,508568
2023-08-25 21:00:00+00:00,1.25872,1.27466,1.25628,1.25879,515797
2023-09-01 21:00:00+00:00,1.25964,1.26426,1.24458,1.24618,438609
2023-09-08 21:00:00+00:00,1.24758,1.25484,1.23788,1.23835,488744
2023-09-15 21:00:00+00:00,1.23878,1.2425,1.22307,1.22394,460892
2023-09-22 21:00:00+00:00,1.2257,1.22718,1.21104,1.22042,506852
2023-09-29 21:00:00+00:00,1.21928,1.22616,1.20372,1.22378,565463
2023-10-06 21:00:00+00:00,1.2204,1.23376,1.21226,1.2146,553866
2023-10-13 21:00:00+00:00,1.2141,1.22194,1.20899,1.21636,528211
2023-10-20 21:00:00+00:00,1.21594,1.22888,1.20695,1.21212,496548
2023-10-27 21:00:00+00:00,1.21232,1.23898,1.20903,1.23795,521267
