timestamp,open,high,low,close,volume
2022-12-30 22:00:00+00:00,130.827,134.778,129.508,132.094,791480
2023-01-06 22:00:00+00:00,131.938,132.875,127.46,127.857,874690
2023-01-13 22:00:00+00:00,127.823,131.58,127.22,129.568,971793
2023-01-20 22:00:00+00:00,129.5,131.12,129.024,129.832,766533
2023-01-27 22:00:00+00:00,129.658,131.206,128.084,131.206,803112
2023-02-03 22:00:00+00:00,132.372,132.908,129.803,131.428,876298
2023-02-10 22:00:00+00:00,131.32,135.118,131.32,134.164,808955
2023-02-17 22:00:00+00:00,134.259,136.522,133.923,136.492,682808
2023-02-24 22:00:00+00:00,136.474,137.106,135.258,135.827,681540
2023-03-03 22:00:00+00:00,135.985,137.915,134.114,135.11,756229
2023-03-10 22:00:00+00:00,134.442,135.116,131.556,131.854,1243412
2023-03-17 21:00:00+00:00,131.864,133.004,129.642,130.718,890929
2023-03-24 21:00:00+00:00,130.583,133.596,130.406,132.83,656014
2023-03-31 21:00:00+00:00,133.315,133.759,130.628,132.147,600111
2023-04-07 21:00:00+00:00,132.168,134.048,131.834,133.754,604162
2023-04-14 21:00:00+00:00,133.82,135.14,133.55,134.124,537157
2023-04-21 21:00:00+00:00,134.024,136.562,133.017,136.305,598908
2023-04-28 21:00:00+00:00,136.197,137.774,133.5,134.841,603793
2023-05-05 21:00:00+00:00,134.866,135.753,133.746,135.738,557896
2023-05-12 21:00:00+00:00,135.68,138.748,135.658,137.964,543223
2023-05-19 21:00:00+00:00,137.99,140.727,137.494,140.62,595566
2023-05-26 21:00:00+00:00,140.597,140.934,138.439,139.966,481221
2023-06-02 21:00:00+00:00,139.986,140.456,138.758,139.378,444787
2023-06-09 21:00:00+00:00,139.377,141.915,139.012,141.88,554207
2023-06-16 21:00:00+00:00,141.741,143.873,141.214,143.673,474375
2023-06-23 21:00:00+00:00,143.562,145.073,142.938,144.347,523347
2023-06-30 21:00:00+00:00,144.403,144.914,142.074,142.154,478053
2023-07-07 21:00:00+00:00,142.202,143.006,137.239,138.794,665974
2023-07-14 21:00:00+00:00,138.75,141.956,137.684,141.854,746497
2023-07-21 21:00:00+00:00,141.695,141.894,138.066,141.171,888389
2023-07-28 21:00:00+00:00,141.036,143.891,140.692,141.77,900119
2023-08-04 21:00:00+00:00,141.69,145.004,141.512,144.972,742923
2023-08-11 21:00:00+00:00,144.892,146.564,144.653,145.405,704766
2023-08-18 21:00:00+00:00,145.332,146.636,144.542,146.44,564889
2023-08-25 21:00:00+00:00,146.45,147.378,144.44,146.232,576187
2023-09-01 21:00:00+00:00,146.104,147.874,146.024,147.802,471237
2023-09-08 21:00:00+00:00,147.024,147.952,145.902,147.85,598575
2023-09-15 21:00:00+00:00,147.74,148.46,147.322,148.373,477112
2023-09-22 21:00:00+00:00,148.305,149.708,148.253,149.368,488217
2023-09-29 21:00:00+00:00,149.622,150.16,147.336,149.302,569043
2023-10-06 21:00:00+00:00,149.112,149.829,148.162,149.577,544784
2023-10-13 21:00:00+00:00,149.38,149.994,148.762,149.876,469456
2023-10-20 21:00:00+00:00,149.868,150.779,149.323,149.642,439398
2023-10-27 21:00:00+00:00,149.522,151.72,148.805,149.374,537790
2023-11-03 21:00:00+00:00,149.369,151.605,149.344,151.54,455463
2023-11-10 22:00:00+00:00,151.495,151.911,149.196,149.646,499367
2023-11-17 22:00:00+00:00,149.659,149.991,147.152,149.45,575859
2023-11-24 22:00:00+00:00,149.44,149.676,146.66,146.805,773221
2023-12-01 22:00:00+00:00,146.742,147.5,141.626,144.983,946672
2023-12-08 22:00:00+00:00,144.964,146.592,140.954,142.156,1007480
2023-12-15 22:00:00+00:00,142.085,144.956,141.864,142.452,842785
2023-12-22 22:00:00+00:00,142.337,142.85,140.252,141.035,464316
2023-12-29 22:00:00+00:00,140.858,145.979,140.811,144.623,659750
2024-01-05 22:00:00+00:00,144.59,146.416,143.424,144.905,826357
2024-01-12 22:00:00+00:00,144.929,148.808,144.889,148.176,828747
2024-01-19 22:00:00+00:00,148.298,148.698,146.65,148.168,826278
2024-01-26 22:00:00+00:00,148.105,148.587,145.898,148.382,899348
2024-02-02 22:00:00+00:00,148.431,149.576,147.629,149.282,760859
2024-02-09 22:00:00+00:00,149.277,150.888,148.927,150.195,707070
2024-02-16 22:00:00+00:00,150.209,150.77,149.685,150.524,632531
2024-02-23 22:00:00+00:00,150.445,150.846,149.208,150.141,697140
2024-03-01 22:00:00+00:00,150.097,150.57,146.482,147.077,759880
2024-03-08 22:00:00+00:00,147.053,149.166,146.486,149.055,703196
2024-03-15 21:00:00+00:00,148.99,151.862,148.908,151.44,730737
2024-03-22 21:00:00+00:00,151.379,151.974,151.027,151.342,514137
2024-03-29 21:00:00+00:00,151.315,151.954,150.81,151.63,482554
2024-04-05 21:00:00+00:00,151.625,153.387,151.572,153.312,537064
2024-04-12 21:00:00+00:00,153.084,154.788,152.978,154.644,571627
2024-04-19 21:00:00+00:00,154.609,158.444,154.452,158.345,438571
2024-04-26 21:00:00+00:00,157.912,160.233,151.858,152.984,802684
2024-05-03 21:00:00+00:00,153.013,155.953,152.815,155.772,466650
2024-05-10 21:00:00+00:00,155.705,156.784,153.602,155.642,488098
2024-05-17 21:00:00+00:00,155.602,157.198,155.496,156.995,449585
2024-05-24 21:00:00+00:00,156.964,157.709,156.373,157.302,451731
2024-05-31 21:00:00+00:00,157.233,157.474,154.546,156.772,669011
2024-06-07 21:00:00+00:00,156.781,158.258,155.72,157.409,674336
2024-06-14 21:00:00+00:00,157.365,159.85,157.158,159.822,449568
2024-06-21 21:00:00+00:00,159.778,161.285,158.742,160.873,593408
2024-06-28 21:00:00+00:00,160.786,161.95,160.338,160.803,577029
2024-07-05 21:00:00+00:00,160.746,161.808,157.364,157.887,736625
2024-07-12 21:00:00+00:00,158.128,158.856,155.367,157.477,965465
2024-07-19 21:00:00+00:00,157.426,157.614,151.939,153.755,1233768
2024-07-26 21:00:00+00:00,153.738,155.218,146.42,146.546,1669177
2024-08-02 21:00:00+00:00,146.5,147.908,141.688,146.624,1956757
2024-08-09 21:00:00+00:00,146.641,149.4,146.074,147.612,1391419
2024-08-16 21:00:00+00:00,147.586,148.054,144.048,144.385,1465523
2024-08-23 21:00:00+00:00,144.243,146.25,143.446,146.203,1288125
2024-08-30 21:00:00+00:00,146.084,147.212,141.768,142.314,1383595
2024-09-06 21:00:00+00:00,142.308,143.796,140.284,140.822,1469603
2024-09-13 21:00:00+00:00,140.805,144.497,139.579,143.92,1497783
2024-09-20 21:00:00+00:00,143.942,146.494,142.068,142.215,1366796
2024-09-27 21:00:00+00:00,142.293,149.006,141.646,148.702,1588736
2024-10-04 21:00:00+00:00,148.723,149.611,147.347,149.128,1809289
2024-10-11 21:00:00+00:00,149.077,150.322,148.846,149.533,1301305
2024-10-18 21:00:00+00:00,149.517,153.19,149.087,152.304,1590067
2024-10-25 21:00:00+00:00,153.207,153.882,151.787,152.999,1712881
2024-11-01 21:00:00+00:00,152.334,154.714,151.284,152.638,2148108
2024-11-08 22:00:00+00:00,152.692,156.751,152.666,154.346,1539419
2024-11-15 22:00:00+00:00,154.407,155.89,153.28,154.762,1829712
2024-11-22 22:00:00+00:00,154.249,154.726,149.466,149.73,1700729
2024-11-29 22:00:00+00:00,149.696,151.232,148.644,150.042,1676166
2024-12-06 22:00:00+00:00,149.979,153.802,149.69,153.649,1281199
2024-12-13 22:00:00+00:00,153.62,157.929,153.16,156.418,1453521
2024-12-20 22:00:00+00:00,156.4,158.087,156.337,157.843,659062
2024-12-27 22:00:00+00:00,157.747,158.074,156.02,157.292,909252
