timestamp,open,high,low,close,volume
2023-01-01 22:00:00+00:00,89.221,89.366,88.834,88.879,62231
2023-01-02 22:00:00+00:00,88.879,89.328,87.414,88.122,252116
2023-01-03 22:00:00+00:00,88.123,90.884,88.028,90.733,253547
2023-01-04 22:00:00+00:00,90.561,90.989,89.816,90.078,247497
2023-01-05 22:00:00+00:00,90.116,90.954,90.028,90.822,247471
2023-01-08 22:00:00+00:00,90.756,91.822,90.743,91.164,230506
2023-01-09 22:00:00+00:00,91.153,91.306,90.786,91.15,228949
2023-01-10 22:00:00+00:00,91.004,91.674,91.002,91.516,201689
2023-01-11 22:00:00+00:00,91.43,91.542,89.932,90.106,281287
2023-01-12 22:00:00+00:00,90.054,90.168,88.658,89.193,247665
2023-01-15 22:00:00+00:00,89.114,89.596,89.066,89.394,172326
2023-01-16 22:00:00+00:00,89.382,89.877,89.23,89.526,184555
2023-01-17 22:00:00+00:00,89.54,91.919,89.341,89.468,279252
2023-01-18 22:00:00+00:00,89.468,89.492,88.118,88.743,217126
2023-01-19 22:00:00+00:00,88.75,90.438,88.69,90.288,193252
2023-01-22 22:00:00+00:00,90.222,91.93,90.17,91.85,186776
2023-01-23 22:00:00+00:00,91.808,91.933,91.259,91.722,159377
2023-01-24 22:00:00+00:00,91.715,92.79,91.419,92.008,173713
2023-01-25 22:00:00+00:00,92.082,92.818,91.644,92.656,179103
2023-01-26 22:00:00+00:00,92.564,92.642,92.066,92.305,156347
2023-01-29 22:00:00+00:00,92.072,92.662,91.612,92.088,177460
2023-01-30 22:00:00+00:00,92.098,92.171,91.092,91.767,174013
2023-01-31 22:00:00+00:00,91.784,92.24,91.254,92.011,189218
2023-02-01 22:00:00+00:00,92.04,92.162,90.878,91.084,197215
2023-02-02 22:00:00+00:00,91.015,91.49,90.384,90.822,188554
2023-02-05 22:00:00+00:00,91.374,91.614,90.957,91.296,172013
2023-02-06 22:00:00+00:00,91.298,91.958,90.724,91.198,209304
2023-02-07 22:00:00+00:00,91.222,91.554,90.919,91.011,176846
2023-02-08 22:00:00+00:00,91.032,91.602,90.928,91.229,169717
2023-02-09 22:00:00+00:00,91.26,91.474,90.233,90.935,209465
2023-02-12 22:00:00+00:00,90.898,92.49,90.83,92.246,161712
2023-02-13 22:00:00+00:00,92.273,93.04,91.81,92.99,224562
2023-02-14 22:00:00+00:00,93.048,93.048,91.923,92.619,176408
2023-02-15 22:00:00+00:00,92.59,92.736,91.953,92.148,200106
